subject,predicate,object
葫芦笙,形制分类,大葫芦笙和小葫芦笙
大三弦,别称,老广弦
伴奏者,双重身份,领舞者与节奏掌控者
南涧彝族打歌,历史地位,云南省第四批省级非物质文化遗产扩展项目
项目代表性传承人,姓名对应,鲁国花
无量山系打歌区域,行政范围,小湾东镇/碧溪乡/乐秋乡/拥翠乡
哀牢山系打歌区域,行政范围,无量山镇/宝华镇及南涧镇部分地区
无量山系主要套路,包含内容,喜鹊蹲窝/苍蝇蹉脚/脚踏步两翻两转跳步等
哀牢山系基础程式,必选起始动作,攒歌
红星彝族打歌套路,典型代表,老鸹歌/正喜歌/歌利得/直歌/弯脚歌
哀牢山系队形特征,视觉效应,紧密团结的整体力量感
伴奏体系功能,文化意义,调控打歌场的节奏和情绪气氛
盛大展演节点,特定时间,二月八过小年
南楞田村,建筑类型,传统木结构干栏式木掌楼
南楞田村,建筑类型,汉式平房
南楞田村,屋顶特征,茅草屋顶
村民信仰体系,包含元素,天神
村民信仰体系,包含元素,山神
村民信仰体系,包含元素,水神
村民信仰体系,包含元素,树神
婚礼习俗,象征行为,新娘剃光头
婚礼仪式,活动内容,唱拉祜族叙事民歌古本调
传统节日,包括项目,扩节春节
传统节日,包括项目,芭蕉节祭日
传统节日,包括项目,搭桥节毛稗魂
传统节日,包括项目,尝新米节
传统节日,包括项目,叫魂节
民间文学代表作品,《古本》)22.(民间文学代表作品,《阿加烈》
民间文学代表作品,《穷人》)24.(民间文学代表作品,《岩加另》
传统音乐形式,山歌)26.(传统音乐形式,小调
传统音乐形式,芦笙吹奏)28.(传统音乐形式,牛腿琴弹奏
传统舞蹈类型,打歌)30.(传统舞蹈类型,拉祜族芦笙舞
传统技艺,纺织)32.(传统技艺,服饰制作
传统技艺,酿酒)34.(传统技艺,竹编
传统技艺,铁器制作)36.(传统技艺,牛腿琴制作
传统技艺,拉祜族民居营造)38.(传统技艺,拉祜族饮食
文化地位,云南省文化传承示范村)42.(文物保护项目,云南省文物保护建设项目
传统村落名录,全国具有重要保护价值的传统村落名录)44.(非遗项目,云南省第四批省级非物质文化遗产代表性项目名录
服饰特色,临沧市拉祜族服饰保留最完整)46.(聚落性质,原始的拉祜族聚居地
文化完整性,"拉祜族民族风情、习俗传承最为完整)
1.(景东彝族女子","服饰特点,离不开刺绣品装饰"
景东彝族女子服装,制作方式,用精心绣制的刺绣品缝制而成
景东彝族女子盛装,组成部分,包头/上衣/披肩/围腰/腰带/裤子
景东彝族女子盛装,配饰类型,银饰和彩珠
景东彝族刺绣服饰,分类,婚服和便装
彝族婚服,用途延伸,去世时作寿衣用
彝族婚丧文化,体现形式,保存婚服至去世
景东彝族刺绣,绣法类型,挑/绣/补/纳/扣/单面挑/双面绣
景东彝族刺绣,绣花种类,排花/栽花/穿花/贴花/锁花/盘花/滚花/补花/刺花/纳花/纤花/平绣/链子扣/镂空/打字花/扣花/切针
刺绣制作流程,固定工具,绣花箍
刺绣图案主题,常见元素,牡丹/鸳鸯/花草/龙凤
刺绣工艺,针法运用,多种针法交叉使用
刺绣产品,物品清单,围腰/披肩/绣花鞋/文帐头/壁包/包头/头饰品/领带/童帽/伞套/桌布/窗帘/壁挂/信插/背包/挎包/钱包/腰包/小手袋
景东彝族刺绣,文化遗产地位,云南省第三批省级非物质文化遗产代表性项目名录扩展项目
景东彝族刺绣,代表性传承人,鲁桂枝/李海仙
昆湖牌拓东甜酱油,原名,永香斋
酿制原料,产地,云南玉溪华宁县青龙镇
酿制原料,品种,黄豆
制曲工艺,使用材料,朽稻草编成的草席
成品特征,外观颜色,黑褐色
成品特征,质地状态,清亮无杂质
成品特征,气味特点,浓郁的豆酱清香
成品特征,口感评价,咸甜可口
应用领域,搭配美食,豆花米线
应用领域,搭配美食,卤面
应用领域,搭配美食,凉白肉
应用领域,搭配美食,牛凉片
文化地位,非遗级别,云南省第四批省级非物质文化遗产代表性项目名录
熬制工艺,关键调料包成分,八角
熬制工艺,关键调料包成分,茴香籽
熬制工艺,增稠剂来源,大米酿成的饴糖
熬制工艺,调色材料,炒糊的糖
熬制工艺,增味材料,红糖
白族唢呐,应用于,生产劳动
白族唢呐,应用于,婚丧喜庆
白族唢呐,应用于,戏剧舞台
白族唢呐,应用于,民间风俗社火集会
白族唢呐,应用于,宗教礼仪
白族唢呐吹打乐,是伴奏音乐,吹吹腔
白族唢呐吹打乐,是伴奏音乐,白剧
白族唢呐,承载,本族丰富的文化信息
洱源白族唢呐,区别于,汉族唢呐
洱源白族唢呐木管背面,无,音孔
洱源白族唢呐正面,有,七孔
洱源白族唢呐,采用,借音吹奏法
洱源白族唢呐换气方式,采取,左右腮帮交替进行
洱源白族唢呐簧片,特点,短而较硬
洱源白族唢呐低音,特点,浑厚、稳健
洱源白族唢呐高音,特点,高亢、明亮
洱源白族唢呐,具有,粗犷、豪放的独特风格
洱源白族唢呐乐曲调式,以...居多,徵调式、羽调式
洱源白族唢呐乐曲调式,次之,商调式、角调式
洱源白族唢呐乐曲结构,由...构成,上下乐句
洱源白族唢呐乐曲结构,由...构成,单乐句反复
洱源白族唢呐乐曲结构,由...构成,四个乐句
洱源白族唢呐乐曲发展手法,以...较多,变奏
洱源白族唢呐传统曲目,已搜集到,多个曲牌
洱源白族唢呐,严格区分表达,喜庆
洱源白族唢呐,严格区分表达,祭祀
洱源白族唢呐,严格区分表达,哀伤
洱源白族唢呐吹打乐,用于伴奏,白剧
洱源白族唢呐吹打乐,用于伴奏,白族吹吹腔
洱源白族唢呐吹打乐,用于伴奏,白族民歌
洱源白族唢呐,入选,云南省第四批省级非物质文化遗产代表性项目名录扩展项目名录
洱源白族唢呐项目代表性传承人,包括,李家福
洱源白族唢呐项目代表性传承人,包括,毛六凡
阿舍乡巨美村村民,民族归属,壮族
彝族男子,行为习惯,携带壮族艺人制作的弦子赶集/集会时边走边弹
月琴弦子材料,主要木材,泡桐
结构工艺,连接方式,榫卯结构+胶水黏接
禁用紧固件,排除类型,铁钉/螺丝
品种分类,具体类型,龙头弦/马头弦/蚂螂头弦/平头弦
文化象征意义,代表内涵,民族团结
彝族人视角,文化定位,希望载体
壮族人贡献,智慧体现,结晶成果
非遗级别,认定层级,云南省级非物质文化遗产代表性项目名录扩展项目
项目传承人,代表性人物,江永富
漾濞县彝族打歌,民间舞蹈,欢迎来客仪式
客人到来时,献上美酒,跳额克
每年农历正月初二、十三和三月十九,举行庙会活动,鸡街乡菜白村、达村
庙会活动,燃起篝火,围着火塘打歌对调子直到天明
参加庙会打歌,得到神灵保佑,六畜兴旺五谷丰登
庙会,青年男女社交场所,
彝族打歌,独特风格和动作特点,笛子和葫芦笙伴奏
打歌时,提起侧肩膀身子及头部稍偏动,刚劲有力
主要舞蹈套路,包括,大三步、原地踢脚、左右三步、前三步后三步、退四步转身、踏两步转身、大三步转身
舞蹈动力点,在大小腿部、腰部、肩部,体现豪迈粗犷性格
男装,简洁大方,白对襟衣黑色绣花边马褂黑色或深蓝色长裤及黑布鞋
女装,艳丽多姿,头饰和上衣手工刺绣精美图案银饰品点缀腰系绣花围腰穿白色蓝色或绿色长裤脚穿绣花鞋
打歌活动,离不开,笛子和芦笙
打歌活动中,进行山歌小调对唱,抒发心中激情
漾濞县彝族打歌,入选,云南省第四批省级非物质文化遗产代表性项目名录扩展项目名录
项目代表性传承人,包括,常泽香、吴富海
云县彝族朝山会,社会学特征,参与面广
云县彝族朝山会,民族学特征,彝族聚居山寨传统节日
云县彝族朝山会,民族学特征,各支系日期不相同
云县彝族朝山会,民族学特征,朝拜对象不同
云县彝族朝山会,符号学特征,祭祀文化及民俗活动一体
云县彝族朝山会,美学特征,打歌唱调即兴对唱
云县彝族朝山会,美学特征,芦笙竹箫三弦伴奏
云县彝族朝山会,美学特征,黄灰不见脚的气势
云县彝族朝山会,社会学特征,跨地域聚会
云县彝族朝山会,社会学特征,会友串亲
云县彝族朝山会,民族学特征,山川百神朝拜对象
云县彝族朝山会,历史学特征,传统节日吸引力强
云县彝族朝山会,符号学特征,祭俗祭礼传承
云县彝族朝山会,美学特征,歌舞娱乐活动
云县彝族朝山会,社会学特征,多民族共敬神
云县彝族朝山会,民族学特征,土俚人香堂人俐侎人参与
云县彝族朝山会,历史学特征,入选省级非物质文化遗产
云县彝族打歌,民族学特征,彝族文化传统
云县彝族打歌,历史学特征,明清以来史籍记载
打歌起源传说,符号学特征,狩猎之时百鸟传艺箐鸡摆尾说
打歌起源传说,符号学特征,部落之争时摆迷魂阵的阿苏、阿赛说
打歌起源传说,符号学特征,为夜里驱寒的围火转圈说
打歌形式,美学特征,拉手或甩手、围圈转动
打歌形式,美学特征,逆时针方向转动
打歌形式,美学特征,顺时针方向转动
打歌类型,美学特征,模拟鸟兽动作
打歌类型,美学特征,模拟劳作动作
打歌功能,社会学特征,自娱
打歌功能,社会学特征,祭祀
打歌功能,社会学特征,教化
打歌功能,社会学特征,表演
打歌动作特点,美学特征,屈膝张弛
打歌动作特点,美学特征,重拍向下
打歌动作特点,美学特征,跑跳结合
打歌动作特点,美学特征,左轻右重踏
打歌动作特点,美学特征,跺胜于翻
打歌动作特点,美学特征,转跺脚几乎全掌落地
打歌伴奏乐器,符号学特征,大小芦笙
打歌伴奏乐器,符号学特征,竹箫
打歌伴奏乐器,符号学特征,笛子
打歌伴奏乐器,符号学特征,三弦
打歌伴奏乐器,符号学特征,竹鼓
打歌伴奏乐器,符号学特征,响篾
打歌步伐组合,美学特征,三步一跺
打歌步伐组合,美学特征,三步一转
打歌步伐组合,美学特征,三步一抬
云县彝族打歌,历史学特征,入选云南省第三批省级非物质文化遗产代表性项目名录扩展项目名录
云县彝族打歌,民族学特征,项目代表性传承人是杨天龙、布正昌等
村民民族归属,所属族群,彝族山苏支系
村落历史,存在时长,多年历史
生态环境特征,毗邻区域,磨盘山国家森林公园
植被类型,主要树种,高山常绿阔叶树种
竹类资源,包含品种,巨龙竹、白竹、刺竹、凤尾竹、苦竹、甜竹
特色植物,其他类别,中草药
村旁植被覆盖率,数值范围,达以上
传统民居结构,建筑形式,土木结构/土掌房
民居占比,土掌房比例,占民居建筑总数的
聚落格局,风貌特点,保持传统风貌
宗教信仰对象,崇拜神灵,山神、树神、天神、水神
建房习俗,保存状态,完整
婚庆习俗,保存状态,完整
丧葬习俗,保存状态,完整
传统节日,包括内容,春节、祭龙节、吃花酒、火把节
最具特色节日,名称,祭龙节
非遗项目,省级名录,花鼓舞
关联艺术形式,其他舞蹈,三弦舞、四弦舞
手工技艺,制作工艺,花鼓制作
传统游戏,活动名称,打陀螺
文化遗产载体,文献类型,彝文古籍
传习基地名称,机构设置,磨皮花鼓舞传习基地
专项设施,场所名称,磨皮花鼓舞传习所
文化推广活动,实施形式,花鼓舞进校园
技艺传授方式,活动类型,艺人传艺活动
民众态度,文化认同度,高
入选名单,批次类别,云南省第四批省级非物质文化遗产代表性项目名录
项目代表性传承人,姓名列表,易学昌、易成英
永子,社会学特征,皇室贡品
永子,社会学特征,国宝
永子,民族学特征,保山人文明和智慧的结晶
永子,历史学特征,承载着保山五百多年的历史文化
永子,符号学特征,围棋是国粹之一
永子,美学特征,质地温润如玉
永子,美学特征,细糯如玉
永子,制作工艺,选料
永子,制作工艺,破碎
永子,制作工艺,研磨
永子,制作工艺,焦煤窑熔炼
永子,制作工艺,手工滴制
永子,制作工艺,冷却
永子,制作工艺,打磨
永子,制作工艺,漂洗
永子,制作工艺,晾晒
永子,制作工艺,拣选
永子,制作工艺,包装成品
永子,原料,天然玛瑙
永子,原料,玉石
永子,原料,琥珀
云南围棋子永子制作技艺,非遗项目,中国第五批国家级非物质文化遗产代表性项目名录
云南围棋子永子制作技艺,传承人,李国伟
傣族果雕,伴随习俗,丧葬习俗
傣族果雕,原料来源,当地水果资源
傣族果雕,主要原料,半熟或未成熟的西瓜
傣族果雕,主要原料,南瓜
傣族果雕,主要原料,萝卜
傣族果雕,主要原料,葫芦
傣族果雕,主要原料,黄瓜
傣族果雕,主要原料,木瓜
傣族果雕,主要原料,苹果
傣族果雕,主要原料,梨
傣族果雕,辅助材料,鲜花
傣族果雕,雕刻主题,花卉
傣族果雕,艺术类比,剪纸
傣族果雕,技法名称,上下组合法
傣族果雕,技法名称,层层翻卷法
傣族果雕,技法名称,镂空组合法
傣族果雕,技法名称,切片重叠造型法
傣族果雕,从业者性别比例,女性居多
傣族果雕,主料特征,一种水果为主料
傣族果雕,辅料类型,绿叶
傣族果雕,图案元素,花
傣族果雕,图案元素,佛
傣族果雕,图案元素,鸟
傣族果雕,刻纹类型,平行斜线
傣族果雕,刻纹类型,弧形锯齿纹
傣族果雕,刻纹类型,圆环纹
傣族果雕,刻纹类型,凹凸曲线
傣族果雕,代表作名称,《南瓜花》
傣族果雕,代表作名称,《萝卜花》
傣族果雕,代表作名称,《孔雀》
傣族果雕,文化寓意,对佛的虔诚
